feedback_id,timestamp,department,feedback_source,feedback_text,sentiment_label,sentiment_intensity,rating_score,emotional_tone,word_count,character_count,exclamation_count,question_count,intern_experience,program_duration,has_suggestion,would_recommend
FB_00139,2024-06-06 00:00:00,Business Analytics,Social Media,The company culture is inclusive and welcoming. I felt supported and valued during my time here.,positive,0.71,4.6,inspired,16,96,0,0,Experienced,8 weeks,False,True
FB_00140,2024-09-02 00:00:00,Marketing,Email Feedback,The program was acceptable. I learned some skills in data analysis during my time here.,neutral,0.46,3.0,reserved,15,87,0,0,First Internship,6 months,False,True
FB_00141,2024-12-19 00:00:00,Data Science,Social Media,"Unfortunately, the internship was difficult. I faced challenges with communication gaps.",negative,0.4,2.1,critical,11,88,0,0,First Internship,6 months,False,False
FB_00142,2024-09-26 00:00:00,Business Analytics,Exit Interview,The internship was acceptable. I worked on business analysis and gained experience in data visualization.,neutral,0.38,3.8,objective,15,105,0,0,Some Experience,16 weeks,True,False
FB_00143,2024-05-27 00:00:00,Business Analytics,Weekly Check-in,This internship exceeded my expectations. The mentor support was particularly valuable for my career development.,positive,0.51,5.0,enthusiastic,15,113,0,0,Experienced,12 weeks,False,True
FB_00144,2024-03-15 00:00:00,UX Design,Weekly Check-in,The company culture is dynamic and exciting. I felt supported and valued during my time here.,positive,0.89,4.4,enthusiastic,16,93,0,0,Some Experience,8 weeks,False,True
FB_00145,2024-03-11 00:00:00,Research,End-of-Program Survey,I would highly recommend this program to others. The company culture made it a wonderful experience.,positive,0.71,4.6,enthusiastic,16,100,0,0,First Internship,12 weeks,False,True
FB_00146,2024-10-08 00:00:00,Research,Social Media,My mentor was excellent guide. The Research team provided excellent guidance throughout the program.,positive,0.73,4.4,excited,14,100,0,0,First Internship,6 months,False,True
FB_00147,2024-03-30 00:00:00,UX Design,Exit Interview,This internship exceeded my expectations. The learning opportunities was particularly valuable for my career development.,positive,0.93,4.2,excited,15,121,0,0,Some Experience,12 weeks,True,True
FB_00148,2024-02-24 00:00:00,Data Science,Mentor Meeting,I would highly recommend this program to others. The company culture made it a wonderful experience.,positive,0.7,4.7,inspired,16,100,0,0,Some Experience,16 weeks,False,True
FB_00149,2024-11-27 00:00:00,Research,Social Media,My mentor was extremely supportive. The Research team provided excellent guidance throughout the program.,positive,0.85,4.9,satisfied,14,105,0,0,Some Experience,12 weeks,False,True
FB_00150,2024-12-08 00:00:00,Marketing,Mentor Meeting,My mentor was excellent guide. The Marketing team provided excellent guidance throughout the program.,positive,0.89,4.9,satisfied,14,101,0,0,First Internship,12 weeks,True,True
FB_00151,2024-10-25 00:00:00,UX Design,Weekly Check-in,"Unfortunately, the internship was unsatisfactory. I faced challenges with mentor availability.",negative,0.22,1.3,concerned,11,94,0,0,Experienced,8 weeks,False,False
FB_00152,2024-07-07 00:00:00,Marketing,Email Feedback,The internship experience was excellent. I really enjoyed working on marketing campaigns and learned so much about data visualization.,positive,0.89,4.9,enthusiastic,19,134,0,0,Experienced,12 weeks,False,True
FB_00153,2024-02-11 00:00:00,Software Engineering,Exit Interview,The company culture is collaborative and innovative. I felt supported and valued during my time here.,positive,0.82,4.5,inspired,16,101,0,0,Experienced,6 months,False,True
FB_00154,2024-03-25 00:00:00,Marketing,End-of-Program Survey,"Unfortunately, the internship was disappointing. I faced challenges with resource allocation.",negative,0.21,3.0,disappointed,11,93,0,0,Some Experience,6 months,False,False
FB_00155,2024-01-30 00:00:00,Software Engineering,Email Feedback,The internship experience was great. I really enjoyed working on user research and learned so much about Python programming.,positive,0.77,4.8,inspired,19,124,0,0,Experienced,6 months,False,True
FB_00156,2024-12-24 00:00:00,Marketing,Email Feedback,This internship exceeded my expectations. The company culture was particularly valuable for my career development.,positive,0.96,4.4,enthusiastic,15,114,0,0,First Internship,8 weeks,True,True
FB_00157,2024-07-11 00:00:00,Data Science,Exit Interview,I would highly recommend this program to others. The project variety made it a wonderful experience.,positive,0.92,4.9,satisfied,16,100,0,0,First Internship,12 weeks,False,True
FB_00158,2024-12-10 00:00:00,Marketing,End-of-Program Survey,The company culture is inclusive and welcoming. I felt supported and valued during my time here.,positive,0.8,5.0,satisfied,16,96,0,0,Experienced,6 months,False,True
FB_00159,2024-05-03 00:00:00,Software Engineering,Mid-term Review,My mentor was extremely supportive. The Software Engineering team provided excellent guidance throughout the program.,positive,0.75,4.8,excited,15,117,0,0,First Internship,8 weeks,False,True
FB_00160,2024-01-29 00:00:00,Data Science,Exit Interview,The internship experience was outstanding. I really enjoyed working on machine learning models and learned so much about Python programming.,positive,0.78,4.7,grateful,20,140,0,0,First Internship,16 weeks,False,True
FB_00161,2024-05-20 00:00:00,Research,Social Media,The company culture is collaborative and innovative. I felt supported and valued during my time here.,positive,0.89,4.5,enthusiastic,16,101,0,0,First Internship,12 weeks,False,True
FB_00162,2024-04-04 00:00:00,UX Design,Social Media,This internship exceeded my expectations. The project variety was particularly valuable for my career development.,positive,1.0,4.1,satisfied,15,114,0,0,Experienced,6 months,False,True
FB_00163,2024-10-12 00:00:00,Software Engineering,Weekly Check-in,My experience was satisfactory. The Software Engineering program met the basic expectations.,neutral,0.38,2.5,objective,12,92,0,0,Experienced,12 weeks,False,False
FB_00164,2024-11-04 00:00:00,Marketing,Email Feedback,I would highly recommend this program to others. The project variety made it a wonderful experience.,positive,0.92,5.0,inspired,16,100,0,0,First Internship,8 weeks,False,True
FB_00165,2024-04-18 00:00:00,Business Analytics,Email Feedback,My experience was satisfactory. The Business Analytics program met the basic expectations.,neutral,0.56,3.3,neutral,12,90,0,0,First Internship,8 weeks,True,True
FB_00166,2024-07-13 00:00:00,Software Engineering,Email Feedback,My experience was satisfactory. The Software Engineering program met the basic expectations.,neutral,0.41,3.0,balanced,12,92,0,0,Some Experience,16 weeks,False,False
FB_00167,2024-03-15 00:00:00,UX Design,Exit Interview,I would highly recommend this program to others. The company culture made it a wonderful experience.,positive,0.7,4.5,grateful,16,100,0,0,First Internship,16 weeks,False,True
FB_00168,2024-10-18 00:00:00,Business Analytics,Social Media,The internship provided adequate learning opportunities. The learning opportunities was as expected.,neutral,0.49,3.5,objective,12,100,0,0,First Internship,6 months,False,True
FB_00169,2024-03-12 00:00:00,Marketing,Weekly Check-in,It was a standard internship experience. I completed my assignments in Marketing.,neutral,0.47,2.6,calm,12,81,0,0,Experienced,6 months,False,True
FB_00170,2024-04-21 00:00:00,Research,End-of-Program Survey,The internship experience was extremely rewarding. I really enjoyed working on data analysis projects and learned so much about team collaboration.,positive,0.72,4.7,excited,21,147,0,0,Experienced,6 months,False,True
FB_00171,2024-09-29 00:00:00,Business Analytics,Email Feedback,The program was acceptable. I learned some skills in team collaboration during my time here.,neutral,0.52,2.6,neutral,15,92,0,0,Experienced,6 months,False,True
FB_00172,2024-05-03 00:00:00,Marketing,Social Media,"Unfortunately, the internship was stressful. I faced challenges with mentor availability.",negative,0.22,2.2,disappointed,11,89,0,0,First Internship,16 weeks,True,False
FB_00173,2024-02-17 00:00:00,Marketing,Mentor Meeting,This internship exceeded my expectations. The mentor support was particularly valuable for my career development.,positive,0.83,4.3,excited,15,113,0,0,Some Experience,6 months,False,True
FB_00174,2024-04-27 00:00:00,UX Design,End-of-Program Survey,My mentor was great teacher. The UX Design team provided excellent guidance throughout the program.,positive,0.59,3.8,excited,15,99,0,0,First Internship,6 months,False,True
FB_00175,2024-03-14 00:00:00,Data Science,Email Feedback,There were several issues with the program. The workload distribution needs to be addressed for future interns.,negative,0.27,1.4,suggestive,17,111,0,0,Experienced,6 months,True,False
FB_00176,2024-06-26 00:00:00,Marketing,Mid-term Review,The company culture is collaborative and innovative. I felt supported and valued during my time here.,positive,1.0,4.7,inspired,16,101,0,0,First Internship,8 weeks,False,True
FB_00177,2024-07-01 00:00:00,Data Science,Weekly Check-in,The company culture is dynamic and exciting. I felt supported and valued during my time here.,positive,0.78,4.9,grateful,16,93,0,0,Experienced,6 months,False,True
FB_00178,2024-05-17 00:00:00,Research,Social Media,The internship was fine. I worked on marketing campaigns and gained experience in data visualization.,neutral,0.4,3.0,neutral,15,101,0,0,First Internship,6 months,True,True
FB_00179,2024-02-14 00:00:00,Research,Exit Interview,The internship experience was exceptionally valuable. I really enjoyed working on data analysis projects and learned so much about project management.,positive,0.76,4.5,grateful,21,150,0,0,First Internship,6 months,False,True
FB_00180,2024-05-29 00:00:00,Business Analytics,Social Media,The internship experience was exceptionally valuable. I really enjoyed working on marketing campaigns and learned so much about technical writing.,positive,0.68,4.7,excited,20,146,0,0,Some Experience,6 months,True,True
FB_00181,2024-06-03 00:00:00,Research,Social Media,"The Research program needs improvement. Specifically, the project assignments was disappointing.",negative,0.53,2.4,concerned,11,96,0,0,Some Experience,6 months,False,False
FB_00182,2024-04-10 00:00:00,Software Engineering,Exit Interview,This internship exceeded my expectations. The team environment was particularly valuable for my career development.,positive,0.86,4.4,inspired,15,115,0,0,Some Experience,8 weeks,False,True
FB_00183,2024-11-04 00:00:00,Data Science,Exit Interview,The company culture is collaborative and innovative. I felt supported and valued during my time here.,positive,0.74,4.8,enthusiastic,16,101,0,0,Experienced,12 weeks,False,True
FB_00184,2024-07-05 00:00:00,Software Engineering,Exit Interview,My experience was below expectations. The insufficient mentorship affected my learning significantly.,negative,0.3,2.2,critical,12,101,0,0,First Internship,12 weeks,False,False
FB_00185,2024-05-29 00:00:00,Business Analytics,Mid-term Review,The program was acceptable. I learned some skills in team collaboration during my time here.,neutral,0.42,3.0,objective,15,92,0,0,Experienced,8 weeks,True,True
FB_00186,2024-11-02 00:00:00,UX Design,Email Feedback,This internship exceeded my expectations. The mentor support was particularly valuable for my career development.,positive,0.87,4.5,satisfied,15,113,0,0,Some Experience,6 months,False,True
FB_00187,2024-11-27 00:00:00,Research,Exit Interview,This internship exceeded my expectations. The learning opportunities was particularly valuable for my career development.,positive,0.94,5.0,grateful,15,121,0,0,Experienced,8 weeks,False,True
FB_00188,2024-04-23 00:00:00,Research,Email Feedback,The internship provided adequate learning opportunities. The learning opportunities was as expected.,neutral,0.42,4.1,balanced,12,100,0,0,Experienced,12 weeks,False,False
FB_00189,2024-07-31 00:00:00,Research,Social Media,My experience was satisfactory. The Research program met the basic expectations.,neutral,0.52,3.4,balanced,11,80,0,0,First Internship,8 weeks,True,True
