feedback_id,intern_id,year,month,feedback_category,score,mentor,comments
INT_0008_M5_Tea,INT_0008,2024,5,Teamwork,8.4,Dr. Williams,"Solid teamwork skills, continues to improve"
INT_0008_M5_Ini,INT_0008,2024,5,Initiative,8.6,Dr. Williams,"Solid initiative skills, continues to improve"
INT_0008_M6_Tec,INT_0008,2024,6,Technical Skills,8.2,Dr. Williams,"Solid technical skills skills, continues to improve"
INT_0008_M6_Com,INT_0008,2024,6,Communication,7.1,Dr. Williams,"Strong communication, meets all expectations"
INT_0008_M6_Pro,INT_0008,2024,6,Problem Solving,8.4,Dr. Williams,"Good performance in problem solving, reliable and consistent"
INT_0008_M6_Tea,INT_0008,2024,6,Teamwork,7.7,Dr. Williams,"Good performance in teamwork, reliable and consistent"
INT_0008_M6_Ini,INT_0008,2024,6,Initiative,8.0,Dr. Williams,"Good performance in initiative, reliable and consistent"
INT_0009_M1_Tec,INT_0009,2024,1,Technical Skills,7.9,Dr. Smith,"Solid technical skills skills, continues to improve"
INT_0009_M1_Com,INT_0009,2024,1,Communication,7.9,Dr. Smith,"Good performance in communication, reliable and consistent"
INT_0009_M1_Pro,INT_0009,2024,1,Problem Solving,7.7,Dr. Smith,"Strong problem solving, meets all expectations"
INT_0009_M1_Tea,INT_0009,2024,1,Teamwork,8.2,Dr. Smith,"Strong teamwork, meets all expectations"
INT_0009_M1_Ini,INT_0009,2024,1,Initiative,8.2,Dr. Smith,"Good performance in initiative, reliable and consistent"
INT_0009_M2_Tec,INT_0009,2024,2,Technical Skills,9.8,Dr. Smith,"Exceptional technical skills, consistently exceeds expectations"
INT_0009_M2_Com,INT_0009,2024,2,Communication,10.0,Dr. Smith,"Outstanding performance in communication, great initiative"
INT_0009_M2_Pro,INT_0009,2024,2,Problem Solving,10.0,Dr. Smith,"Excellent problem solving, demonstrates advanced skills"
INT_0009_M2_Tea,INT_0009,2024,2,Teamwork,10.0,Dr. Smith,"Excellent teamwork, demonstrates advanced skills"
INT_0009_M2_Ini,INT_0009,2024,2,Initiative,9.8,Dr. Smith,"Exceptional initiative, consistently exceeds expectations"
INT_0009_M3_Tec,INT_0009,2024,3,Technical Skills,9.9,Dr. Smith,"Exceptional technical skills, consistently exceeds expectations"
INT_0009_M3_Com,INT_0009,2024,3,Communication,10.0,Dr. Smith,"Outstanding performance in communication, great initiative"
INT_0009_M3_Pro,INT_0009,2024,3,Problem Solving,10.0,Dr. Smith,"Exceptional problem solving, consistently exceeds expectations"
INT_0009_M3_Tea,INT_0009,2024,3,Teamwork,9.4,Dr. Smith,"Excellent teamwork, demonstrates advanced skills"
INT_0009_M3_Ini,INT_0009,2024,3,Initiative,10.0,Dr. Smith,"Outstanding performance in initiative, great initiative"
INT_0009_M4_Tec,INT_0009,2024,4,Technical Skills,9.6,Dr. Smith,"Outstanding performance in technical skills, great initiative"
INT_0009_M4_Com,INT_0009,2024,4,Communication,9.6,Dr. Smith,"Outstanding performance in communication, great initiative"
INT_0009_M4_Pro,INT_0009,2024,4,Problem Solving,9.6,Dr. Smith,"Excellent problem solving, demonstrates advanced skills"
INT_0009_M4_Tea,INT_0009,2024,4,Teamwork,10.0,Dr. Smith,"Excellent teamwork, demonstrates advanced skills"
INT_0009_M4_Ini,INT_0009,2024,4,Initiative,10.0,Dr. Smith,"Exceptional initiative, consistently exceeds expectations"
INT_0009_M5_Tec,INT_0009,2024,5,Technical Skills,9.6,Dr. Smith,"Excellent technical skills, demonstrates advanced skills"
INT_0009_M5_Com,INT_0009,2024,5,Communication,9.6,Dr. Smith,"Outstanding performance in communication, great initiative"
INT_0009_M5_Pro,INT_0009,2024,5,Problem Solving,9.8,Dr. Smith,"Outstanding performance in problem solving, great initiative"
INT_0009_M5_Tea,INT_0009,2024,5,Teamwork,9.5,Dr. Smith,"Excellent teamwork, demonstrates advanced skills"
INT_0009_M5_Ini,INT_0009,2024,5,Initiative,9.4,Dr. Smith,"Excellent initiative, demonstrates advanced skills"
INT_0009_M6_Tec,INT_0009,2024,6,Technical Skills,8.9,Dr. Smith,"Strong technical skills, meets all expectations"
INT_0009_M6_Com,INT_0009,2024,6,Communication,8.0,Dr. Smith,"Solid communication skills, continues to improve"
INT_0009_M6_Pro,INT_0009,2024,6,Problem Solving,8.6,Dr. Smith,"Solid problem solving skills, continues to improve"
INT_0009_M6_Tea,INT_0009,2024,6,Teamwork,8.7,Dr. Smith,"Solid teamwork skills, continues to improve"
INT_0009_M6_Ini,INT_0009,2024,6,Initiative,8.6,Dr. Smith,"Good performance in initiative, reliable and consistent"
INT_0010_M1_Tec,INT_0010,2024,1,Technical Skills,6.7,Dr. Williams,"Developing technical skills skills, needs more practice"
INT_0010_M1_Com,INT_0010,2024,1,Communication,6.8,Dr. Williams,"Average performance in communication, working on improvements"
INT_0010_M1_Pro,INT_0010,2024,1,Problem Solving,7.3,Dr. Williams,"Strong problem solving, meets all expectations"
INT_0010_M1_Tea,INT_0010,2024,1,Teamwork,7.6,Dr. Williams,"Solid teamwork skills, continues to improve"
INT_0010_M1_Ini,INT_0010,2024,1,Initiative,6.9,Dr. Williams,"Average performance in initiative, working on improvements"
INT_0010_M2_Tec,INT_0010,2024,2,Technical Skills,5.5,Dr. Williams,"Average performance in technical skills, working on improvements"
INT_0010_M2_Com,INT_0010,2024,2,Communication,5.0,Dr. Williams,"Below expectations in communication, needs focused training"
INT_0010_M2_Pro,INT_0010,2024,2,Problem Solving,5.5,Dr. Williams,"Developing problem solving skills, needs more practice"
INT_0010_M2_Tea,INT_0010,2024,2,Teamwork,4.9,Dr. Williams,Needs significant improvement in teamwork
INT_0010_M2_Ini,INT_0010,2024,2,Initiative,5.1,Dr. Williams,"Developing initiative skills, needs more practice"
INT_0010_M3_Tec,INT_0010,2024,3,Technical Skills,6.9,Dr. Williams,"Developing technical skills skills, needs more practice"
INT_0010_M3_Com,INT_0010,2024,3,Communication,6.7,Dr. Williams,"Adequate communication, has room for improvement"
INT_0010_M3_Pro,INT_0010,2024,3,Problem Solving,7.6,Dr. Williams,"Solid problem solving skills, continues to improve"
INT_0010_M3_Tea,INT_0010,2024,3,Teamwork,6.0,Dr. Williams,"Average performance in teamwork, working on improvements"
INT_0010_M3_Ini,INT_0010,2024,3,Initiative,6.4,Dr. Williams,"Adequate initiative, has room for improvement"
INT_0010_M4_Tec,INT_0010,2024,4,Technical Skills,6.2,Dr. Williams,"Adequate technical skills, has room for improvement"
INT_0010_M4_Com,INT_0010,2024,4,Communication,7.1,Dr. Williams,"Good performance in communication, reliable and consistent"
INT_0010_M4_Pro,INT_0010,2024,4,Problem Solving,8.0,Dr. Williams,"Good performance in problem solving, reliable and consistent"
INT_0010_M4_Tea,INT_0010,2024,4,Teamwork,7.0,Dr. Williams,"Strong teamwork, meets all expectations"
INT_0010_M4_Ini,INT_0010,2024,4,Initiative,6.9,Dr. Williams,"Adequate initiative, has room for improvement"
INT_0010_M5_Tec,INT_0010,2024,5,Technical Skills,8.2,Dr. Williams,"Good performance in technical skills, reliable and consistent"
INT_0010_M5_Com,INT_0010,2024,5,Communication,7.6,Dr. Williams,"Solid communication skills, continues to improve"
INT_0010_M5_Pro,INT_0010,2024,5,Problem Solving,8.5,Dr. Williams,"Strong problem solving, meets all expectations"
INT_0010_M5_Tea,INT_0010,2024,5,Teamwork,8.7,Dr. Williams,"Solid teamwork skills, continues to improve"
INT_0010_M5_Ini,INT_0010,2024,5,Initiative,8.0,Dr. Williams,"Good performance in initiative, reliable and consistent"
INT_0010_M6_Tec,INT_0010,2024,6,Technical Skills,9.7,Dr. Williams,"Excellent technical skills, demonstrates advanced skills"
INT_0010_M6_Com,INT_0010,2024,6,Communication,7.9,Dr. Williams,"Good performance in communication, reliable and consistent"
INT_0010_M6_Pro,INT_0010,2024,6,Problem Solving,9.5,Dr. Williams,"Exceptional problem solving, consistently exceeds expectations"
INT_0010_M6_Tea,INT_0010,2024,6,Teamwork,8.7,Dr. Williams,"Solid teamwork skills, continues to improve"
INT_0010_M6_Ini,INT_0010,2024,6,Initiative,8.2,Dr. Williams,"Strong initiative, meets all expectations"
INT_0011_M1_Tec,INT_0011,2024,1,Technical Skills,9.2,Prof. Miller,"Excellent technical skills, demonstrates advanced skills"
INT_0011_M1_Com,INT_0011,2024,1,Communication,10.0,Prof. Miller,"Exceptional communication, consistently exceeds expectations"
INT_0011_M1_Pro,INT_0011,2024,1,Problem Solving,9.1,Prof. Miller,"Outstanding performance in problem solving, great initiative"
INT_0011_M1_Tea,INT_0011,2024,1,Teamwork,10.0,Prof. Miller,"Exceptional teamwork, consistently exceeds expectations"
INT_0011_M1_Ini,INT_0011,2024,1,Initiative,9.9,Prof. Miller,"Excellent initiative, demonstrates advanced skills"
INT_0011_M2_Tec,INT_0011,2024,2,Technical Skills,9.7,Prof. Miller,"Outstanding performance in technical skills, great initiative"
INT_0011_M2_Com,INT_0011,2024,2,Communication,8.4,Prof. Miller,"Strong communication, meets all expectations"
INT_0011_M2_Pro,INT_0011,2024,2,Problem Solving,8.0,Prof. Miller,"Strong problem solving, meets all expectations"
INT_0011_M2_Tea,INT_0011,2024,2,Teamwork,8.4,Prof. Miller,"Good performance in teamwork, reliable and consistent"
INT_0011_M2_Ini,INT_0011,2024,2,Initiative,8.6,Prof. Miller,"Good performance in initiative, reliable and consistent"
INT_0011_M3_Tec,INT_0011,2024,3,Technical Skills,8.0,Prof. Miller,"Strong technical skills, meets all expectations"
INT_0011_M3_Com,INT_0011,2024,3,Communication,9.6,Prof. Miller,"Excellent communication, demonstrates advanced skills"
INT_0011_M3_Pro,INT_0011,2024,3,Problem Solving,8.8,Prof. Miller,"Good performance in problem solving, reliable and consistent"
INT_0011_M3_Tea,INT_0011,2024,3,Teamwork,8.6,Prof. Miller,"Good performance in teamwork, reliable and consistent"
INT_0011_M3_Ini,INT_0011,2024,3,Initiative,9.4,Prof. Miller,"Excellent initiative, demonstrates advanced skills"
INT_0011_M4_Tec,INT_0011,2024,4,Technical Skills,7.4,Prof. Miller,"Good performance in technical skills, reliable and consistent"
INT_0011_M4_Com,INT_0011,2024,4,Communication,7.4,Prof. Miller,"Solid communication skills, continues to improve"
INT_0011_M4_Pro,INT_0011,2024,4,Problem Solving,7.0,Prof. Miller,"Solid problem solving skills, continues to improve"
INT_0011_M4_Tea,INT_0011,2024,4,Teamwork,7.3,Prof. Miller,"Strong teamwork, meets all expectations"
INT_0011_M4_Ini,INT_0011,2024,4,Initiative,6.9,Prof. Miller,"Average performance in initiative, working on improvements"
INT_0011_M5_Tec,INT_0011,2024,5,Technical Skills,7.9,Prof. Miller,"Solid technical skills skills, continues to improve"
INT_0011_M5_Com,INT_0011,2024,5,Communication,7.1,Prof. Miller,"Good performance in communication, reliable and consistent"
INT_0011_M5_Pro,INT_0011,2024,5,Problem Solving,7.6,Prof. Miller,"Good performance in problem solving, reliable and consistent"
INT_0011_M5_Tea,INT_0011,2024,5,Teamwork,6.8,Prof. Miller,"Developing teamwork skills, needs more practice"
INT_0011_M5_Ini,INT_0011,2024,5,Initiative,7.3,Prof. Miller,"Solid initiative skills, continues to improve"
INT_0011_M6_Tec,INT_0011,2024,6,Technical Skills,9.2,Prof. Miller,"Excellent technical skills, demonstrates advanced skills"
INT_0011_M6_Com,INT_0011,2024,6,Communication,9.5,Prof. Miller,"Outstanding performance in communication, great initiative"
INT_0011_M6_Pro,INT_0011,2024,6,Problem Solving,9.1,Prof. Miller,"Excellent problem solving, demonstrates advanced skills"
INT_0011_M6_Tea,INT_0011,2024,6,Teamwork,9.7,Prof. Miller,"Exceptional teamwork, consistently exceeds expectations"
INT_0011_M6_Ini,INT_0011,2024,6,Initiative,10.0,Prof. Miller,"Exceptional initiative, consistently exceeds expectations"
INT_0012_M1_Tec,INT_0012,2024,1,Technical Skills,6.7,Dr. Smith,"Average performance in technical skills, working on improvements"
INT_0012_M1_Com,INT_0012,2024,1,Communication,7.2,Dr. Smith,"Good performance in communication, reliable and consistent"
INT_0012_M1_Pro,INT_0012,2024,1,Problem Solving,7.0,Dr. Smith,"Developing problem solving skills, needs more practice"
INT_0012_M1_Tea,INT_0012,2024,1,Teamwork,7.1,Dr. Smith,"Strong teamwork, meets all expectations"
INT_0012_M1_Ini,INT_0012,2024,1,Initiative,7.3,Dr. Smith,"Solid initiative skills, continues to improve"
INT_0012_M2_Tec,INT_0012,2024,2,Technical Skills,9.6,Dr. Smith,"Exceptional technical skills, consistently exceeds expectations"
INT_0012_M2_Com,INT_0012,2024,2,Communication,8.9,Dr. Smith,"Good performance in communication, reliable and consistent"
INT_0012_M2_Pro,INT_0012,2024,2,Problem Solving,9.6,Dr. Smith,"Excellent problem solving, demonstrates advanced skills"
INT_0012_M2_Tea,INT_0012,2024,2,Teamwork,8.9,Dr. Smith,"Good performance in teamwork, reliable and consistent"
INT_0012_M2_Ini,INT_0012,2024,2,Initiative,9.2,Dr. Smith,"Outstanding performance in initiative, great initiative"
INT_0012_M3_Tec,INT_0012,2024,3,Technical Skills,7.2,Dr. Smith,"Solid technical skills skills, continues to improve"
INT_0012_M3_Com,INT_0012,2024,3,Communication,6.6,Dr. Smith,"Average performance in communication, working on improvements"
INT_0012_M3_Pro,INT_0012,2024,3,Problem Solving,6.8,Dr. Smith,"Developing problem solving skills, needs more practice"
INT_0012_M3_Tea,INT_0012,2024,3,Teamwork,6.5,Dr. Smith,"Adequate teamwork, has room for improvement"
INT_0012_M3_Ini,INT_0012,2024,3,Initiative,7.4,Dr. Smith,"Solid initiative skills, continues to improve"
INT_0012_M4_Tec,INT_0012,2024,4,Technical Skills,6.4,Dr. Smith,"Adequate technical skills, has room for improvement"
INT_0012_M4_Com,INT_0012,2024,4,Communication,6.2,Dr. Smith,"Average performance in communication, working on improvements"
INT_0012_M4_Pro,INT_0012,2024,4,Problem Solving,6.4,Dr. Smith,"Average performance in problem solving, working on improvements"
INT_0012_M4_Tea,INT_0012,2024,4,Teamwork,6.7,Dr. Smith,"Developing teamwork skills, needs more practice"
INT_0012_M4_Ini,INT_0012,2024,4,Initiative,6.5,Dr. Smith,"Adequate initiative, has room for improvement"
INT_0012_M5_Tec,INT_0012,2024,5,Technical Skills,6.8,Dr. Smith,"Average performance in technical skills, working on improvements"
INT_0012_M5_Com,INT_0012,2024,5,Communication,6.4,Dr. Smith,"Developing communication skills, needs more practice"
INT_0012_M5_Pro,INT_0012,2024,5,Problem Solving,5.9,Dr. Smith,"Developing problem solving skills, needs more practice"
INT_0012_M5_Tea,INT_0012,2024,5,Teamwork,5.9,Dr. Smith,"Developing teamwork skills, needs more practice"
INT_0012_M5_Ini,INT_0012,2024,5,Initiative,6.2,Dr. Smith,"Developing initiative skills, needs more practice"
INT_0012_M6_Tec,INT_0012,2024,6,Technical Skills,8.2,Dr. Smith,"Strong technical skills, meets all expectations"
INT_0012_M6_Com,INT_0012,2024,6,Communication,7.4,Dr. Smith,"Solid communication skills, continues to improve"
INT_0012_M6_Pro,INT_0012,2024,6,Problem Solving,8.1,Dr. Smith,"Good performance in problem solving, reliable and consistent"
INT_0012_M6_Tea,INT_0012,2024,6,Teamwork,7.2,Dr. Smith,"Solid teamwork skills, continues to improve"
INT_0012_M6_Ini,INT_0012,2024,6,Initiative,8.3,Dr. Smith,"Good performance in initiative, reliable and consistent"
INT_0013_M1_Tec,INT_0013,2024,1,Technical Skills,7.8,Dr. Williams,"Solid technical skills skills, continues to improve"
INT_0013_M1_Com,INT_0013,2024,1,Communication,7.0,Dr. Williams,"Developing communication skills, needs more practice"
INT_0013_M1_Pro,INT_0013,2024,1,Problem Solving,7.3,Dr. Williams,"Solid problem solving skills, continues to improve"
INT_0013_M1_Tea,INT_0013,2024,1,Teamwork,7.4,Dr. Williams,"Strong teamwork, meets all expectations"
INT_0013_M1_Ini,INT_0013,2024,1,Initiative,7.4,Dr. Williams,"Solid initiative skills, continues to improve"
INT_0013_M2_Tec,INT_0013,2024,2,Technical Skills,7.5,Dr. Williams,"Good performance in technical skills, reliable and consistent"
INT_0013_M2_Com,INT_0013,2024,2,Communication,8.0,Dr. Williams,"Solid communication skills, continues to improve"
INT_0013_M2_Pro,INT_0013,2024,2,Problem Solving,8.2,Dr. Williams,"Solid problem solving skills, continues to improve"
INT_0013_M2_Tea,INT_0013,2024,2,Teamwork,7.1,Dr. Williams,"Good performance in teamwork, reliable and consistent"
INT_0013_M2_Ini,INT_0013,2024,2,Initiative,7.3,Dr. Williams,"Good performance in initiative, reliable and consistent"
INT_0013_M3_Tec,INT_0013,2024,3,Technical Skills,8.8,Dr. Williams,"Solid technical skills skills, continues to improve"
INT_0013_M3_Com,INT_0013,2024,3,Communication,8.3,Dr. Williams,"Solid communication skills, continues to improve"
INT_0013_M3_Pro,INT_0013,2024,3,Problem Solving,8.5,Dr. Williams,"Solid problem solving skills, continues to improve"
INT_0013_M3_Tea,INT_0013,2024,3,Teamwork,8.5,Dr. Williams,"Strong teamwork, meets all expectations"
INT_0013_M3_Ini,INT_0013,2024,3,Initiative,8.2,Dr. Williams,"Strong initiative, meets all expectations"
INT_0013_M4_Tec,INT_0013,2024,4,Technical Skills,6.9,Dr. Williams,"Adequate technical skills, has room for improvement"
INT_0013_M4_Com,INT_0013,2024,4,Communication,8.1,Dr. Williams,"Solid communication skills, continues to improve"
INT_0013_M4_Pro,INT_0013,2024,4,Problem Solving,7.0,Dr. Williams,"Average performance in problem solving, working on improvements"
INT_0013_M4_Tea,INT_0013,2024,4,Teamwork,6.3,Dr. Williams,"Developing teamwork skills, needs more practice"
INT_0013_M4_Ini,INT_0013,2024,4,Initiative,6.7,Dr. Williams,"Adequate initiative, has room for improvement"
INT_0013_M5_Tec,INT_0013,2024,5,Technical Skills,6.5,Dr. Williams,"Average performance in technical skills, working on improvements"
INT_0013_M5_Com,INT_0013,2024,5,Communication,7.4,Dr. Williams,"Solid communication skills, continues to improve"
INT_0013_M5_Pro,INT_0013,2024,5,Problem Solving,7.2,Dr. Williams,"Solid problem solving skills, continues to improve"
INT_0013_M5_Tea,INT_0013,2024,5,Teamwork,6.5,Dr. Williams,"Average performance in teamwork, working on improvements"
INT_0013_M5_Ini,INT_0013,2024,5,Initiative,7.0,Dr. Williams,"Good performance in initiative, reliable and consistent"
INT_0013_M6_Tec,INT_0013,2024,6,Technical Skills,6.7,Dr. Williams,"Average performance in technical skills, working on improvements"
